,FileName,Caption
22793,000000447169.jpg,A cramped kitchen in pictured in this image.
22794,000000447169.jpg,It is a kitchen filled with regular kitchen appliances.
22795,000000447169.jpg,Shot of kitchen with fridge alongside and stove near it.
22796,000000447169.jpg,A kitchen with fish tanks and many many cabinets is shown.
22797,000000129322.jpg,a bath room with a toilet and toilet paper 
22798,000000129322.jpg,A bathroom that has a small dividing wall next to it.
22799,000000129322.jpg,A narrow bathroom with little room for movement. 
22800,000000129322.jpg,A bathroom with a toilet and bathtub beside a hallway.
22801,000000129322.jpg,A small bathroom with old toilet and tub
22802,000000507473.jpg,A girl is taking a selfie while brushing her teeth.
22803,000000507473.jpg,In bathroom taking selfie of herself brushing teeth.
22804,000000507473.jpg,A woman taking a picture of herself while brushing her teeth
22805,000000507473.jpg,A woman brushing her teeth while taking a selfie 
22806,000000507473.jpg,A woman brushing her teeth while taking a picture of herself
22807,000000565391.jpg,A jeep with a dead bird on the windshield.
22808,000000565391.jpg,A cat sleeps on top of a parked jeep.
22809,000000565391.jpg,A parked jeep with a cat laying on it's hood.
22810,000000565391.jpg,A black and white cat laying on top of a jeep. 
22811,000000565391.jpg,Cat sleeping on the hood of a convertible jeep
22812,000000229659.jpg,A laptop in a bright yellow coffee house.
22813,000000229659.jpg,Someone is online inside the slightly crowded restaurant.
22814,000000229659.jpg,A laptop computer sitting on top of a wooden table.
22815,000000229659.jpg,A laptop that is on a table in a restaurant. 
22816,000000229659.jpg,A menu is displayed in front of a restaurant.
22817,000000545958.jpg,A cow standing outside of a white building with a blue entrance.
22818,000000545958.jpg,A cow stands on a sidewalk outside a building. 
22819,000000545958.jpg,A cow standing next to a white wall and bright blue door.
22820,000000545958.jpg,A cow is standing in the street by a door.
22821,000000545958.jpg,The cow is positioned next to the wall. 
22822,000000545958.jpg,A cow stands if front of a white wall.
22823,000000524850.jpg,A crowd of people standing around a bus next to a parked jetliner.
22824,000000524850.jpg,A group of people standing next to a bus under an airplane.
22825,000000524850.jpg,People getting on to a bus from an airplane on the tarmac
22826,000000524850.jpg,An upper shot of several people standing near a plane. 
22827,000000524850.jpg,A bus loads and unloads passengers next to a plane. 
22828,000000116479.jpg,An old victorian style bed frame in a bedroom.
22829,000000116479.jpg,A bed in a bedroom with a white covering next to a doorway.
22830,000000116479.jpg,A canopy bed with white see through curtains. 
22831,000000116479.jpg,a white bed and a ceiling fan light 
22832,000000116479.jpg,A poster bed with canopy in a room. 
22833,000000457078.jpg,A room with a desktop computer and a picture of a mummy. 
22834,000000457078.jpg,"A room with a cluttered desk, lots of collectible items on shelves and many posters on the walls."
22835,000000457078.jpg,The inside of a room with a large collection of CD's.
22836,000000457078.jpg,A room with a t.v. and other bedroom items and accessories in it. 
22837,000000457078.jpg,A poster of a bald man in a room with a desktop computer.
22838,000000131386.jpg,A group of airplanes in the sky in formation. 
22839,000000131386.jpg,The jets are flying through the air in unison.
22840,000000131386.jpg,A row of four trick Navy Planes flying in sequence.
22841,000000131386.jpg,The planes are all flying in the same direction.
22842,000000131386.jpg,a formation of fighter jets flying by in the air
22843,000000469174.jpg,The plane was flying high near the flag in the air
22844,000000469174.jpg,A plane flying low with an American flag flying in the foreground.
22845,000000469174.jpg,A plane flying in the sky near an American flag.
22846,000000469174.jpg,A passenger jet airplane flies low over trees with an American flag in the foreground.
22847,000000469174.jpg,a large airplane that is flying through the sky
22848,000000288882.jpg,Two large giraffes inside a fenced area interact with one another
22849,000000288882.jpg,The back side of two giraffes inside a gated area.
22850,000000288882.jpg,Two giraffes standing next to each other at a zoo
22851,000000288882.jpg,Dark giraffe stretches it's neck over towards the other one
22852,000000288882.jpg,Two giraffes are standing next to each other.
22853,000000115946.jpg,A street intersection with old buildings in the background.
22854,000000115946.jpg,a traffic light above a city street 
22855,000000115946.jpg,Cars are parked on both sides of the narrow street full of tall buildings.
22856,000000115946.jpg,The people are parked along the street by the tall buildings.
22857,000000115946.jpg,The street light is green above a quiet city street.
22858,000000436738.jpg,An intersection with antique cars and a bus at it.
22859,000000436738.jpg,an old photo of cars in a city street
22860,000000436738.jpg,A white and green bus driving down a street.
22861,000000436738.jpg,An old photo of a bus and some cars sitting at an intersection.
22862,000000436738.jpg,Vintage street with cars and buses lining it
22863,000000226802.jpg,A red bus driving down a busy city street surrounded by tall buildings.
22864,000000226802.jpg,"An Asian city square, with people, buses, and a McDonald's."
22865,000000226802.jpg,People and buses on a city street under cloudy skies.
22866,000000226802.jpg,A large open area with concrete floor and a McDonalds in the background with Chinese writing on the building.
22867,000000226802.jpg,a chinese street with a mcdonalds in the back drop
22868,000000291664.jpg,a brown dog with a collar sniffing a red fire hydrant
22869,000000291664.jpg,A dog sniffs the base of a fire hydrant.
22870,000000291664.jpg,a dog sniffing a red fire hydrant near grass
22871,000000291664.jpg,An old dog sniffs a red fire hydrant.
22872,000000291664.jpg,A dog standing next to a fire hydrant on a green grass covered park.
22873,000000340272.jpg,Three sheep are grazing in the field next to the water.
22874,000000340272.jpg,A group of sheep standing next to a river on dry grass.
22875,000000340272.jpg,Several sheep that are grazing near a body of water.
22876,000000340272.jpg,A few sheep are eating some grass near the water. 
22877,000000340272.jpg,Three sheep eating grass near a water source.
22878,000000397639.jpg,A large white sheep next to a small black one
22879,000000397639.jpg,A lamb and a sheep are out in the field together. 
22880,000000397639.jpg,The two sheep are standing next to each other in the field. 
22881,000000397639.jpg,Pair of sheep standing on open grassy field on clear day.
22882,000000397639.jpg,A ewe and her kid in a field.
22883,000000566923.jpg,a person trying to open a fire hydrant 
22884,000000566923.jpg,A man covered in blood trying to destroy a fire hydrant.
22885,000000566923.jpg,A man that is covered in liquid near a hydrant.
22886,000000566923.jpg,a fire hydrgon that a man is grabing
22887,000000566923.jpg,A bleeding man leaning against a fire hydrant.
22888,000000148508.jpg,"A black and white picture of a busy street, only red is in color, a red double decker bus drives down the road. "
22889,000000148508.jpg,black and white picture with a single red bus and a crowd of people lining the streets 
22890,000000148508.jpg,People standing on the sidewalk waiting for a parade to start.
22891,000000148508.jpg,A red double-decker bus travels down the road
22892,000000148508.jpg,"a red double decker bus going down the road with a lot of pedestrians on the side
"
22893,000000404601.jpg,A sign advertising The Cave Restaurant and Lounge
22894,000000404601.jpg,a building and some signs and street light and phone lines
22895,000000404601.jpg,A yellow and black sign for a restaurant and lounge with red arrow pointing downwards.
22896,000000404601.jpg,A Cave sign is next to a restaurant and lounge.
22897,000000404601.jpg,A large sign that says cave next to a sign that says resturant and lounge.
22898,000000326627.jpg,A building that has a rainbow above it.
22899,000000326627.jpg,A rainbow at the end of a rain soaked road.
22900,000000326627.jpg,a street view of cars and buildings with a rainbow in the sky
22901,000000326627.jpg,A city street with a rainbow in the background 
22902,000000326627.jpg,A single rainbow is seen between a building and a road sign.  
22903,000000440508.jpg,A long orange train traveling through a rural green countryside.
22904,000000440508.jpg,An orange train is on the track with many cars behind it.
22905,000000440508.jpg,Multiple orange train engines on tracks with trees on each side.
22906,000000440508.jpg,Orange train on tracks in the country side.
22907,000000440508.jpg,A long orange train is going between trees.
22908,000000396568.jpg,An orange and black train with train cars passing trees.
22909,000000396568.jpg,An orange train is going down the tracks.
22910,000000396568.jpg,A train chugs along parallel to a lush forest.
22911,000000396568.jpg,a black and red train going down a track by some trees 
22912,000000396568.jpg,A diesel locomotive hauling some freight through the countyside
22913,000000079408.jpg,A red stop sign sitting next to a forest.
22914,000000079408.jpg,Stop sign with a tree branch touching it.
22915,000000079408.jpg,A stop sgn with a branch in front of it
22916,000000079408.jpg,Ice covered tree branch rubbing a stop sign. 
22917,000000079408.jpg,A stop sign with trees and tree branches close to it. 
22918,000000286507.jpg,A long red train traveling through snow covered country side.
22919,000000286507.jpg,three red and black train engines and its cars and snow
22920,000000286507.jpg,A train is coming down the tracks on a snowy day
22921,000000286507.jpg,A train drives down its tracks next to a snow bank
22922,000000286507.jpg,a train in a rural area covered with heavy snow
22923,000000023937.jpg,a small sheep is laying in a field
22924,000000023937.jpg,A white animal is in the short grass by a tree.
22925,000000023937.jpg,A grassy field with several cows laying down.
22926,000000023937.jpg,Several cows sitting out in the grass of a green pasture.
22927,000000023937.jpg,A young cow is resting in a grass field next to a tree.
22928,000000261706.jpg,A black and white cat laying on a couch.
22929,000000261706.jpg,"Black and white cat, with TV remote, laying on couch."
22930,000000261706.jpg,A big cat laying down on a remote.
22931,000000261706.jpg,A black and white cat hoarding the channel control on the couch.
22932,000000261706.jpg,A black and white cat rests on a couch on top of a remote control.
22933,000000350054.jpg,a cat sitting on a table next to a tv in a living room.
22934,000000350054.jpg,One cat sitting in front of the television screen.
22935,000000350054.jpg,A cat sitting in front of a flat screen TV.
22936,000000350054.jpg,Cat sitting on cabinet in front of large screen television.
22937,000000350054.jpg,there is a cat that is sitting in front of a tv
22938,000000297085.jpg,A cat sitting in front of a flat screen TV.
22939,000000297085.jpg,A cat sits in front of a large television.
22940,000000297085.jpg,The cat is setting in front of the TV.
22941,000000297085.jpg,The cat sits directly in front of the television.
22942,000000297085.jpg,a cat is standing in front of a television
22943,000000570448.jpg,A man sanding on a boat next to a beach.
22944,000000570448.jpg,A man stands on a fishing boat as the tide rolls in from the shore on a desolate beach.
22945,000000570448.jpg,A black and white image of two boats on the water in between two mountains.
22946,000000570448.jpg,A man standing in a boat near shore
22947,000000570448.jpg,Shot of a person in a wooden boat on the shore of a beach.
22948,000000416104.jpg,A group of people sitting under umbrellas drinking beer.
22949,000000416104.jpg,Groups of people seated under shade umbrellas at blue tables and chairs drinking beverages.
22950,000000416104.jpg,"A shady spot for cold drinks, including beer in glass bottles."
22951,000000416104.jpg,Blue tables sit under blue umbrellas and people sit around the tables.
22952,000000416104.jpg,many people sitting at different tables under a tent
22953,000000287649.jpg,A cat sits on a desk next to a keyboard. 
22954,000000287649.jpg,A colorful cat is next to a keyoard
22955,000000287649.jpg,a close up of a cat on a desk near a keyboard
22956,000000287649.jpg,A cat laying on top of a wooden computer desk.
22957,000000287649.jpg,"A kitty cat looks up from a desk, near a keyboard."
22958,000000347254.jpg,Bearded man in a suit about to enjoy an adult beverage
22959,000000347254.jpg,A man in suit and tie is holding a drink.
22960,000000347254.jpg,A thick man in a white suit and tie wearing a name badge
22961,000000347254.jpg,A chubby bearded man holding an orange beverage.
22962,000000347254.jpg,A man in a reception hall holds a drink
22963,000000458255.jpg,A little girl is laying in bed with a book and a cat is next to her.
22964,000000458255.jpg,a woman laying in bed reading a book with a cat sitting on top
22965,000000458255.jpg,A girl reading a book in bed with a cat 
22966,000000458255.jpg,A little girl laying in bed holding a book next to a black cat.
22967,000000458255.jpg,"A woman lies in bed reading a book, and petting a cat."
22968,000000029984.jpg,A group of people wading around a large body of water.
22969,000000029984.jpg,Couple of empty chairs on the beach under an umbrella while people in the ocean
22970,000000029984.jpg,four people swimming at the beach on a sunny day
22971,000000029984.jpg,Several people are swimming in the ocean with two empty chairs and an umbrella on the beach.
22972,000000029984.jpg,Four people are swimming in the sea with chairs on the beach.
22973,000000535608.jpg,some people sitting and standing on the beach
22974,000000535608.jpg,Several people who are laying out on a beach.
22975,000000535608.jpg,A sandy beach topped with lots of lawn chairs and people.
22976,000000535608.jpg,people  lying in the sun on the beach
22977,000000535608.jpg,THERE IS A PERSON ON THE BEACH 
22978,000000389315.jpg,Altered photograph of a case full of paperback novels
22979,000000389315.jpg,There is a suitcase that is full of books
22980,000000389315.jpg,A luggage bag filled entirely with reading books. 
22981,000000389315.jpg,Books are piled up in an open suitcase.
22982,000000389315.jpg,A briefcase full of old used books on sale
22983,000000440507.jpg,a blue suitcase some shoes and a wooden table
22984,000000440507.jpg,A suitcase that is next to shoes on a floor.
22985,000000440507.jpg,A suitcase and shoes on the floor near a table with two umbrellas on it. 
22986,000000440507.jpg,A turquoise suitcase and two pairs of shoes sit by the door.
22987,000000440507.jpg,a blue suitcase sits on the floor in front of 2 pair of shoes
22988,000000178618.jpg,A dust cloud has formed in front of an elephant.
22989,000000178618.jpg,An elephant standing in a dust filled field.
22990,000000178618.jpg,an elephant is standing in a dirt field
22991,000000178618.jpg,An elephant is standing in a dusty dry field.
22992,000000178618.jpg,A large brown elephant standing on the dirt ground.
22993,000000471450.jpg,Three bears standing in a field outside. 
22994,000000471450.jpg,Three bears are walking around in a field.
22995,000000471450.jpg,Three bears grazing out in a field of grass.
22996,000000471450.jpg,Three bears are wandering in a grassy field.
22997,000000471450.jpg,Some very big furry brown bears in a big grass field.
22998,000000555005.jpg,The large dog is asleep on a couch.
22999,000000555005.jpg,A large dogs comfortably sleeping on someones bed
23000,000000555005.jpg,Large dog laying down on a blanket next to a table. 
23001,000000555005.jpg,A dog is sleeping on a plaid blanket.
23002,000000555005.jpg,A black and white photo of a dog sleeping on a plaid bedspread.
23003,000000289702.jpg,Large black dog sitting in front of a big mirror. 
23004,000000289702.jpg,A dog is sitting down in front of a mirror 
23005,000000289702.jpg,A dog sits on the floor in front of a mirror.
23006,000000289702.jpg,A neglected black and white Pitbull Terrier puppy in a filthy environment with garbage is reflected in an old mirror.
23007,000000289702.jpg,A black dog sitting next to a mirror and pail.  
23008,000000501243.jpg,Three zebra standing next to each other on a dirt ground.
23009,000000501243.jpg,Three zebras standing in the sand in a zoo.
23010,000000501243.jpg,Three zebras are standing together in a line. 
23011,000000501243.jpg,three zebras standing together in a line by some trees 
23012,000000501243.jpg,Three zebras standing next to each other in a field.
23013,000000424642.jpg,a couple of people are outside near some trees
23014,000000424642.jpg,two men in the middle of the woods playing frisbee golf.
23015,000000424642.jpg,Two guys play flying disc golf in the woods.
23016,000000424642.jpg,Two guys plays an outdoor game with each other.
23017,000000424642.jpg,Young men playing disc golf in treed area of park.
23018,000000331280.jpg,A couple of women and one man kneeling down before two horses.
23019,000000331280.jpg,White show horses and handlers performing during public event.
23020,000000331280.jpg,A white horse stands in a circus bigtop. 
23021,000000331280.jpg,Performers holding sticks in front of horses at a circus with audience. 
23022,000000331280.jpg,A couple of horses in what appears to be a circus.
23023,000000193181.jpg,A man holding a baseball bat on a field.
23024,000000193181.jpg,a baseball batter and a catcher and some fans
23025,000000193181.jpg,A baseball player holding a bat over his shoulder.
23026,000000193181.jpg,a man holding up a baseball bat as he gets ready to hit a ball
23027,000000193181.jpg,there is a baseball player that is at base
23028,000000398028.jpg,A ballplayer on deck practicing for his turn at bat
23029,000000398028.jpg,A person practices batting during a baseball game.
23030,000000398028.jpg,A baseball player practicing his swing at a baseball game.
23031,000000398028.jpg,A baseball player holding a baseball bat during a game.
23032,000000398028.jpg,The man has a bat in his hands.
23033,000000236721.jpg,The meal is ready on the tray to be eaten.
23034,000000236721.jpg,A breakfast was delivered to a hotel room on a tray.
23035,000000236721.jpg,a bunch of food and stuff is laying on a tray
23036,000000236721.jpg,"Bananas, cereal, juice and other breakfast foods on a tray."
23037,000000236721.jpg,This tray includes several different items for a full breakfast.
23038,000000303566.jpg,A bunch of boxes that have fruit inside of them.
23039,000000303566.jpg,An outdoor market has a wide variety of fruit to choose from.
23040,000000303566.jpg,People are standing outside near bins of fruit.
23041,000000303566.jpg,A market that has several boxes of fruit in it.
23042,000000303566.jpg,Boxes of fruit displayed at an open air market.
23043,000000253695.jpg,"A baseball player holds his glove in the air, waiting to catch a ball."
23044,000000253695.jpg,outfield baseball player looking up to catch fly ball
23045,000000253695.jpg,A professional baseball player with his glove out.
23046,000000253695.jpg,A man in white baseball uniform on a grassy field.
23047,000000253695.jpg,a close up of a baseball player catching a ball
23048,000000377588.jpg,Professional baseball players in the middle of a game.
23049,000000377588.jpg,A guy sliding to a base in baseball.
23050,000000377588.jpg,A baseball game as seen through the safety netting behind the batter.
23051,000000377588.jpg,Pitcher in a baseball game tries to out a player attempting to steal base.
23052,000000377588.jpg,A group of men during a baseball game with wall in the background.
23053,000000346707.jpg,A couple of containers filled with unripe bananas.
23054,000000346707.jpg,A woman standing behind a very small banana tree with green bananas on it.
23055,000000346707.jpg,Picture of multiple different colored plants and fruit.
23056,000000346707.jpg,"A BANANA TREE WITH LOTS OF BANANAS, GROWING IN THE SHADE"
23057,000000346707.jpg,A batch of green banana's next to a large set of red banana's.
23058,000000342397.jpg,Skier performing jump on high altitude ski slope.
23059,000000342397.jpg,A skier leaps off a small jump going down the slopes
23060,000000342397.jpg,a young man wearing skis slides down the slope
23061,000000342397.jpg,a person in a colorful outfit jumping with some skiis 
23062,000000342397.jpg,A young child is hopping from the slope on their skis.
23063,000000164885.jpg,A man riding skis down a snow covered path.
23064,000000164885.jpg,A skier flies over a mogul on the slope.
23065,000000164885.jpg,The skiier easily and skillfully jumps the small mogul.
23066,000000164885.jpg,A male skier nonchalantly goes off of a jump. 
23067,000000164885.jpg,A skier in midair after jumping a ramp on a ski slope.
23068,000000431545.jpg,Baseball player runs toward base while others stand around
23069,000000431545.jpg,a man that is standing next to a base
23070,000000431545.jpg,a close up of a baseball player running on the base paths
23071,000000431545.jpg,A baseball runner slows as he arrives at third base
23072,000000431545.jpg,The man is running during a baseball game.
23073,000000516677.jpg,People standing and sitting on snow with skis and mountain
23074,000000516677.jpg,A group of people with skis in the snow.
23075,000000516677.jpg,A group pauses to mingle and relax while skiing.
23076,000000516677.jpg,A man is lacing his boots while several others are ready to ski.
23077,000000516677.jpg,A group of people skiing take a break.
23078,000000387916.jpg,People walking and holding ski boards on snow covered ski slopes.
23079,000000387916.jpg,People standing around some on skies facing the ski slope.
23080,000000387916.jpg,A group of people with skis standing in the snow.
23081,000000387916.jpg,Multiple skiers and snow boards on a mountain.
23082,000000387916.jpg,Several skiers stand on a flat portion of the mountain. 
23083,000000251537.jpg,There is a carrot next to some greens on the red cutting board.
23084,000000251537.jpg,"A cutting board with parley, carrot, celery, and garlic."
23085,000000251537.jpg,"A placemat has a carrot, cilantro, celery, and garlic on it."
23086,000000251537.jpg,A singke vegetable and some herbs that are sitting on a cutting board. 
23087,000000251537.jpg,"A table with cilantro, a carrot, celery, and garlic."
23088,000000146831.jpg,A person is riding a skateboard on a curved ramp.
23089,000000146831.jpg,A skateboarded is going up a jump with their skateboard.
23090,000000146831.jpg,The kid is on a skateboard and on a ramp. 
23091,000000146831.jpg,a person that is standing on a skateboard
23092,000000146831.jpg,Someone riding a skateboard is going up the ramp.
23093,000000020992.jpg,A woman holding food up to her mouth.
23094,000000020992.jpg,A very cute lady holding a hot dog to her face.
23095,000000020992.jpg,A woman with short brown hair getting ready to bite into a hot dog. 
23096,000000020992.jpg,A person getting ready to take a bite of a hot dog.
23097,000000020992.jpg,A person with their mouth open holding a hot dog.
23098,000000439426.jpg,A left hand holding a glazed doughnut over a tiled floor.
23099,000000439426.jpg,A hand holding a donut that been partially eaten.
23100,000000439426.jpg,A person's hand holding a bitten into doughnut.
23101,000000439426.jpg,A person is holding a doughnut that has a bite taken out of it. 
23102,000000439426.jpg,A person holding a glazed pastry item with one bite taken out
23103,000000414638.jpg,A white plate with a sliced up piece of food on top of it.
23104,000000414638.jpg,There are two sandwiches on a starbucks plate
23105,000000414638.jpg,White pastries sitting on top of a white plate with silverware. 
23106,000000414638.jpg,A pressed sandwich on a plate next to an iced coffee at Starbucks.
23107,000000414638.jpg,A sandwich and iced beverage lunch at Starbucks
23108,000000459662.jpg,Two little girls holding up chocolate and vanilla donuts.
23109,000000459662.jpg,Two young girls peeking through the holes in their donuts.
23110,000000459662.jpg,Two little girls looking the through the holes in doughnuts. 
23111,000000459662.jpg,two young girls holding doughnuts over their eyes
23112,000000459662.jpg,Two children hold up doughnuts to their eyeballs.
23113,000000523033.jpg,A group of people riding waves in the ocean.
23114,000000523033.jpg,A group of surfers in an ocean on their surfboards. 
23115,000000523033.jpg,A group of people that are inside of the water.
23116,000000523033.jpg,A few people are riding a wave on a surfboard.
23117,000000523033.jpg,A picture of a wave at the ocean.
23118,000000214703.jpg,Pair of surfers paddling out to open ocean.
23119,000000214703.jpg,Two people who are swimming in the water on surfboards.
23120,000000214703.jpg,Two young people are body boarding in the open water.
23121,000000214703.jpg,"Two people lying on belly on surfboards close to each other, in large watery expanse."
23122,000000214703.jpg,A pair of people wearing wet suits paddle in the ocean.
23123,000000482735.jpg,A man in a wet suit riding a wave on a surfboard.
23124,000000482735.jpg,A male surfer on a white board riding a wave.
23125,000000482735.jpg,The waves crash behind a man surfing in the ocean. 
23126,000000482735.jpg,a guy in black water suit surfing a wave.
23127,000000482735.jpg,A man on a surfboard riding a wave in the ocean.
23128,000000140987.jpg,A cute little blond girl sitting next to a pizza.
23129,000000140987.jpg,The young girl smiles brightly with a plate of pizza.
23130,000000140987.jpg,A girl sitting on a chair in front of a pepperoni pizza.
23131,000000140987.jpg,A smiling girl has a small plate of pizza.
23132,000000140987.jpg,A little girl grins at her plate of pizza.
23133,000000042528.jpg,a person lifting a little stool with their feet and a person holding a cell phone 
23134,000000042528.jpg,A woman standing on a chair next to a person holding a cell phone.
23135,000000042528.jpg,A persons feet in slippers is next to an image of a dated cell phone.
23136,000000042528.jpg,There is a person holding a cell phone in their hand.
23137,000000042528.jpg,someone that is holding a cell phone and has blue socks
23138,000000353027.jpg,A hand pulls a slice of mushroom pizza from the pie.
23139,000000353027.jpg,A person taking a slice of pizza to eat
23140,000000353027.jpg,"A person picking up an under cooked, floppy slice of pizza."
23141,000000353027.jpg,A man pulling a slice of pizza away from a pizza.
23142,000000353027.jpg,A person grabbing a slice of pizza with cheese and mushrooms.
23143,000000137106.jpg,it looks like a hand of a small child with pink and white top
23144,000000137106.jpg,a hand of a person wearing a pink and white shirt 
23145,000000137106.jpg,A child's hand holding onto a white counter top.
23146,000000137106.jpg,a baby's hand is holding on to the bed sheets
23147,000000137106.jpg,a person holds their hand on a bed
23148,000000047112.jpg,A dining table has a large pizza and wine glasses.
23149,000000047112.jpg,A close up image of a half onion and mushroom pizza. 
23150,000000047112.jpg,A pizza sitting on a plate in front of a glass of wine.
23151,000000047112.jpg,A pizza served on a white plate next to empty wine glass and beer.
23152,000000047112.jpg,A large pizza on a white plate sitting on a blue table.
23153,000000032081.jpg,A woman holding a tennis racquet on a tennis court.
23154,000000032081.jpg,A woman on the tennis court playing tennis
23155,000000032081.jpg,there is a female tennis p;ayer that is about to serve the ball
23156,000000032081.jpg,A woman in a skirt preparing to hit a ball while playing tennis.
23157,000000032081.jpg,A woman swings her tennis racket while reaching upward.
23158,000000177065.jpg,Children and an adult on a tennis court. 
23159,000000177065.jpg,a couplee of kids are playing on a tennis court
23160,000000177065.jpg,A bunch of people are looking over a tennis volley net while a young boy wearing glasses is bouncing a tennis ball 
23161,000000177065.jpg,A man teaching young people how to play tennis.
23162,000000177065.jpg,The children are learning how to play tennis.
23163,000000516916.jpg,A desk with five computers in a row on it. 
23164,000000516916.jpg,"A table with laptops, monitor screens, keyboards, mice, phone handsets and    chairs"
23165,000000516916.jpg,A desk with several computers sitting on top of it.
23166,000000516916.jpg,An office chair at a desk filled with computers and phones.
23167,000000516916.jpg,A very big work station with a bunch of computers.
23168,000000151629.jpg,A man holding a tennis racquet on a court.
23169,000000151629.jpg,A man swings a racket at a birdie.
23170,000000151629.jpg,A man takes a swing at a tennis ball on a grass court.
23171,000000151629.jpg,Guy in shorts holding tennis racket takes aim.
23172,000000151629.jpg,A young male tennis player in action on a court.
23173,000000453341.jpg,The living room in a house with many figurines on the shelf
23174,000000453341.jpg,A cluttered living room with figurines on a display case and photographs on the wall.
23175,000000453341.jpg,A cluttered living room shows off a collection of strange artwork and action figures.
23176,000000453341.jpg,A large wooden shelf with a bench of action figures on top of it.
23177,000000453341.jpg,A picture of a room with a big mirror.
23178,000000171740.jpg,A couch in a living room with walls lined with a bookcase and pictures.
23179,000000171740.jpg,"This is a room with a reclined sofa, desk, and wall decorations."
23180,000000171740.jpg,The room has many posters and pictures on the wall. 
23181,000000171740.jpg,a living room with with a couch and a table 
23182,000000171740.jpg,A room with a day bed is very cluttered and dusty.
23183,000000296231.jpg,A television and some books in a room.
23184,000000296231.jpg,A silver TV sitting on top of a TV stand.
23185,000000296231.jpg,This small room is packed with personal memorabilia.
23186,000000296231.jpg,Room in residence with art work and electronic equipment.
23187,000000296231.jpg,A television is sitting in a cluttered room.
23188,000000374545.jpg,A flag is flying in a green grassy area.
23189,000000374545.jpg,A park setting on a sunny day with an American flag.
23190,000000374545.jpg,A flag pole with a large bird flying over it in a park.
23191,000000374545.jpg,A raised United States of America flag on a pole
23192,000000374545.jpg,A grassy field with pink flowers and a flag in the middle
23193,000000511647.jpg,A man flying a kite above a tall building in a cloudy blue sky.
23194,000000511647.jpg,A person flying a kite high above buildings
23195,000000511647.jpg,an image of a boy that is flying a remote control plane in the air
23196,000000511647.jpg,Man flying a kite high above hotel buildings
23197,000000511647.jpg,A person is flying a kite near some buildings.
23198,000000263679.jpg,A man standing on top of a sandy beach near a colorful kite.
23199,000000263679.jpg,Two people on a beach flying  akite
23200,000000263679.jpg,two people standing on the sand of a beach in front of a large colorful kite
23201,000000263679.jpg,Two people on the sand of a beach area with a man holding the strings to a large parachute that is partially on the sand.
23202,000000263679.jpg,A man holds strings connected to a large parachute or kite on the beach.
23203,000000224664.jpg,A group of people flying kites on top of a sandy beach.
23204,000000224664.jpg,People are on the beach flying kites that look like arches in the sky.
23205,000000224664.jpg,people on a quiet beach playing with kites
23206,000000224664.jpg,Birds and Clouds roll over a sandy beach
23207,000000224664.jpg,People flying colorful kites on a deserted beach
23208,000000414673.jpg,A boy prepares to hit a ball at a baseball game.
23209,000000414673.jpg,Young boy swinging bat at a game with onlookers. 
23210,000000414673.jpg,A little boy swinging a bat while adults watch.
23211,000000414673.jpg,a little boy in a blue shirt is playing baseball
23212,000000414673.jpg,"Boys playing baseball, with one little boy at bat and parents watching."
23213,000000039405.jpg,Spectators watching as competitors play a double tennis game.
23214,000000039405.jpg,A member of a tennis doubles team just returned a volley.
23215,000000039405.jpg,Tennis players in a court playing couples tennis.
23216,000000039405.jpg,A tennis player serving the ball during a doubles tennis game.
23217,000000039405.jpg,A tennis match of doubles is taking place in a full stadium
23218,000000032610.jpg,a desk top with a bunch of electronics on it 
23219,000000032610.jpg,there are many lap tops on top of a small table
23220,000000032610.jpg,Assortment of laptop computers displayed on table with backpacks full of electronic cords.
23221,000000032610.jpg,Many laptops and their assorted wires atop a wooden bench.
23222,000000032610.jpg,many laptops  on a wooden table on being in use
23223,000000433103.jpg,Several children are seated in a row and holding electronic keyboards.
23224,000000433103.jpg,Several children sit together while playing with plastic laptop computers.
23225,000000433103.jpg,Minority school children gaze down at computers in a row
23226,000000433103.jpg,There is a group of kids holding computers on their laps.
23227,000000433103.jpg,Many children work on green and white laptop computers.
23228,000000529528.jpg,A bowl that has some kind of a batter in it near a mixer.
23229,000000529528.jpg,A bowl full of batter below a blender.
23230,000000529528.jpg,A bowl of mash potatoes with a mixer in it.
23231,000000529528.jpg,a big bowl with some mix inside of it 
23232,000000529528.jpg,A mixing bowl and beaters with batter on them
23233,000000376264.jpg,a table with a laptop and various other items.
23234,000000376264.jpg,a desk with a laptop a tea pot and a cup
23235,000000376264.jpg,"A table covered with various items that include a laptop, tea kettle and plate."
23236,000000376264.jpg,Cluttered work space includes computer and tea kettle
23237,000000376264.jpg,A desk topped with snacks and electronics with office supplies.
23238,000000101884.jpg,Ivy is growing up the walls of a building.
23239,000000101884.jpg,Large flat building with a clock and garage.
23240,000000101884.jpg,The large brick building covered in vines has a clock on it. 
23241,000000101884.jpg,A clock that is on the side of a building.
23242,000000101884.jpg,Moss has grown all over the building with the clock tower.
23243,000000370900.jpg,A group of white teddy bears on a white table.
23244,000000370900.jpg,four small teddy bears with tiaras and bows
23245,000000370900.jpg,A group of teddy bears with princess crowns on.
23246,000000370900.jpg,a stuffed bear with others wearing crowns 
23247,000000370900.jpg,Four stuffed bears have crowns on their heads.
23248,000000528705.jpg,A brown bear sitting on top of a persons back.
